service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
5121_20251225,1,1,0,1,1,1,1,20251225,20251230
5121_20260101,1,1,1,1,1,1,1,20260101,20261212
5122_20251214,1,1,1,1,1,1,1,20251214,20261212
5200_20251214,1,1,1,1,1,1,0,20251214,20251224
5200_20251226,1,1,1,0,1,1,0,20251226,20251231
5200_20260102,1,1,1,1,1,1,0,20260102,20261212
5201_20251214,1,1,1,1,1,1,0,20251214,20251224
5201_20251226,1,1,1,0,1,1,0,20251226,20251231
5201_20260102,1,1,1,1,1,1,0,20260102,20261212
5202_20251214,1,1,1,1,1,1,1,20251214,20251224
5202_20251226,1,1,1,0,1,1,1,20251226,20251231
5202_20260102,1,1,1,1,1,1,1,20260102,20261212
5203_20251214,1,1,1,1,1,1,1,20251214,20251224
5203_20251226,1,1,1,0,1,1,1,20251226,20251231
5203_20260102,1,1,1,1,1,1,1,20260102,20261212
5204_20251214,1,1,1,1,1,1,1,20251214,20261212
5205_20251214,1,1,1,1,1,1,1,20251214,20261212
5206_20251214,1,1,1,1,1,1,1,20251214,20261212
5207_20251214,1,1,1,1,1,1,1,20251214,20251224
5207_20251226,1,1,1,0,1,1,1,20251226,20251231
5207_20260102,1,1,1,1,1,1,1,20260102,20261212
5208_20251214,1,1,1,1,1,1,1,20251214,20251224
5208_20251226,1,1,1,0,1,1,1,20251226,20251231
5208_20260102,1,1,1,1,1,1,1,20260102,20261212
5209_20251214,1,1,1,1,1,1,1,20251214,20261212
5210_20251214,1,1,1,1,1,1,1,20251214,20261212
5211_20251214,1,1,1,1,1,1,1,20251214,20261212
5212_20251214,1,1,1,1,1,1,1,20251214,20261212
5213_20251214,1,1,1,1,1,1,1,20251214,20261212
5214_20251214,1,1,1,1,1,1,1,20251214,20251223
5214_20251225,1,1,0,1,1,1,1,20251225,20251230
5214_20260101,1,1,1,1,1,1,1,20260101,20261212
5215_20251214,1,1,1,1,1,1,1,20251214,20251223
5215_20251225,1,1,0,1,1,1,1,20251225,20251230
5215_20260101,1,1,1,1,1,1,1,20260101,20261212
5400_20251214,1,1,1,1,1,1,0,20251214,20261212
5401_20251214,1,1,1,1,1,1,1,20251214,20261212
5402_20251214,1,1,1,1,1,1,1,20251214,20261212
5403_20251214,1,1,1,1,1,0,1,20251214,20261212
5404_20251214,1,1,1,1,1,1,1,20251214,20261212
5405_20251214,1,1,1,1,1,1,1,20251214,20261212
5410_20251214,1,0,0,0,0,0,1,20251214,20261212
5420_20251214,1,1,1,1,1,1,0,20251214,20261212
5421_20251214,1,1,1,1,1,1,1,20251214,20251224
5421_20251226,1,1,1,0,1,1,1,20251226,20251231
5421_20260102,1,1,1,1,1,1,1,20260102,20261212
5422_20251214,0,0,0,0,0,0,1,20251214,20251224
5422_20251228,0,0,0,0,0,0,1,20251228,20251228
5422_20260102,1,1,1,1,0,1,1,20260102,20261212
5423_20251214,1,1,1,1,1,1,1,20251214,20251223
5423_20251225,1,1,0,1,1,1,1,20251225,20251230
5423_20260101,1,1,1,1,1,1,1,20260101,20261212
5424_20251214,1,1,1,1,1,1,1,20251214,20251223
5424_20251225,1,1,0,1,1,1,1,20251225,20251230
5424_20260101,1,1,1,1,1,1,1,20260101,20261212
5600_20251214,1,1,1,1,1,1,0,20251214,20251224
5600_20251226,1,1,1,0,1,1,0,20251226,20251231
5600_20260102,1,1,1,1,1,1,0,20260102,20261212
5601_20251214,1,1,1,1,1,1,1,20251214,20261212
5620_20251214,1,1,1,1,1,1,1,20251214,20251224
5620_20251226,1,1,1,0,1,1,1,20251226,20251231
5620_20260102,1,1,1,1,1,1,1,20260102,20261212
5621_20251214,1,1,1,1,1,1,1,20251214,20261212
5622_20251214,1,1,1,1,1,1,1,20251214,20261212
5623_20251214,1,1,1,1,1,1,1,20251214,20261212
5624_20251214,1,1,1,1,1,1,1,20251214,20261212
5625_20251214,1,1,1,1,1,1,1,20251214,20251223
5625_20251225,1,1,0,1,1,1,1,20251225,20251230
5625_20260101,1,1,1,1,1,1,1,20260101,20261212
5650_20251214,1,1,1,1,1,0,0,20251214,20261212
5653_20251214,1,1,1,1,1,1,1,20251214,20251223
5653_20251225,1,1,0,1,1,1,1,20251225,20251230
5653_20260101,1,1,1,1,1,1,1,20260101,20261212
5670_20251214,1,0,0,0,0,0,0,20251214,20261212
5671_20251214,1,1,1,1,1,1,1,20251214,20251224
5671_20251226,1,1,1,0,1,1,1,20251226,20251231
5671_20260102,1,1,1,1,1,1,1,20260102,20261212
5672_20251214,1,1,1,1,1,1,1,20251214,20251224
5672_20251226,1,1,1,0,1,1,1,20251226,20251231
5672_20260102,1,1,1,1,1,1,1,20260102,20261212
5673_20251214,1,1,1,1,1,1,1,20251214,20261212
5674_20251214,1,1,1,1,1,1,1,20251214,20261212
5675_20251214,1,1,1,1,1,1,1,20251214,20261212
5676_20251214,1,1,1,1,1,1,1,20251214,20251223
5676_20251225,1,1,0,1,1,1,1,20251225,20251230
5676_20260101,1,1,1,1,1,1,1,20260101,20261212
5677_20251214,1,1,1,1,1,1,1,20251214,20251223
5677_20251225,1,1,0,1,1,1,1,20251225,20251230
5677_20260101,1,1,1,1,1,1,1,20260101,20261212
5682_20251214,1,1,1,1,1,1,1,20251214,20261212
5683_20251214,1,1,1,1,1,1,1,20251214,20251224
5683_20251226,1,1,1,0,1,1,1,20251226,20251231
5683_20260102,1,1,1,1,1,1,1,20260102,20261212
5684_20251214,1,1,1,1,1,1,1,20251214,20251223
5684_20251225,1,1,0,1,1,1,1,20251225,20251230
5684_20260101,1,1,1,1,1,1,1,20260101,20261212
5685_20251214,1,1,1,1,1,1,1,20251214,20261212
5700_20251215,1,1,1,1,1,1,1,20251215,20251224
5700_20251226,1,1,1,0,1,1,1,20251226,20251231
5700_20260102,1,1,1,1,1,1,1,20260102,20261212
5701_20251215,1,1,1,1,1,1,1,20251215,20251224
5701_20251226,1,1,1,0,1,1,1,20251226,20251231
5701_20260102,1,1,1,1,1,1,1,20260102,20261212
5702_20251215,1,1,1,1,1,1,1,20251215,20251224
5702_20251226,1,1,1,0,1,1,1,20251226,20251231
5702_20260102,1,1,1,1,1,1,1,20260102,20261212
5703_20251214,1,1,1,1,1,0,0,20251214,20261212
5704_20251215,1,1,1,1,1,1,1,20251215,20261212
5705_20251214,1,1,1,1,1,1,1,20251214,20261212
5706_20251214,1,1,1,1,1,1,1,20251214,20261212
5707_20251214,1,1,1,1,1,1,1,20251214,20261212
5708_20251214,1,1,1,1,1,1,1,20251214,20261212
5709_20251214,1,1,1,1,1,0,0,20251214,20261212
5710_20251214,1,1,1,1,1,1,1,20251214,20261212
5711_20251214,1,1,1,1,1,1,1,20251214,20261212
5712_20251214,1,1,1,1,1,1,1,20251214,20261212
5713_20251214,1,1,1,1,1,1,1,20251214,20261212
5714_20251214,1,1,1,1,1,0,0,20251214,20261212
5715_20251214,1,1,1,1,1,1,1,20251214,20261212
5716_20251214,1,1,1,1,1,1,1,20251214,20261212
5717_20251214,1,1,1,1,1,1,1,20251214,20261212
5718_20251214,1,1,1,1,1,1,1,20251214,20261212
5719_20251214,1,1,1,1,1,0,0,20251214,20261212
5720_20251214,1,1,1,1,1,0,0,20251214,20261212
5721_20251214,1,1,1,1,1,1,1,20251214,20261212
5722_20251214,1,1,1,1,1,1,1,20251214,20251223
5722_20251225,1,1,0,1,1,1,1,20251225,20251230
5722_20260101,1,1,1,1,1,1,1,20260101,20261212
5723_20251214,1,1,1,1,1,1,1,20251214,20261212
5725_20251214,1,1,1,1,1,1,1,20251214,20251223
5725_20251225,1,1,0,1,1,1,1,20251225,20251230
5725_20260101,1,1,1,1,1,1,1,20260101,20261212
5800_20251214,1,1,1,1,1,0,0,20251214,20261212
5801_20251214,1,1,1,1,1,0,0,20251214,20261212
5900_20251214,1,1,1,1,1,1,0,20251214,20261212
5901_20251215,1,1,1,1,1,1,1,20251215,20251224
5901_20251226,1,1,1,0,1,1,1,20251226,20251231
5901_20260102,1,1,1,1,1,1,1,20260102,20261212
5902_20251214,1,1,1,1,1,1,1,20251214,20251224
5902_20251226,1,1,1,0,1,1,1,20251226,20251231
5902_20260102,1,1,1,1,1,1,1,20260102,20261212
5903_20251214,1,1,1,1,1,1,0,20251214,20261212
5904_20251214,1,1,1,1,1,1,1,20251214,20261212
5905_20251215,1,1,1,1,1,1,1,20251215,20261212
5906_20251214,1,1,1,1,1,1,1,20251214,20261212
5907_20251214,1,1,1,1,1,1,1,20251214,20261212
5908_20251214,1,1,1,1,1,1,1,20251214,20261212
5909_20251214,1,1,1,1,1,1,1,20251214,20261212
5910_20251214,1,1,1,1,1,1,1,20251214,20261212
5911_20251214,1,1,1,1,1,1,1,20251214,20261212
5912_20251214,1,1,1,1,1,0,0,20251214,20261212
5913_20251214,1,1,1,1,1,1,1,20251214,20261212
5914_20251214,1,1,1,1,1,1,1,20251214,20261212
5915_20251214,1,1,1,1,1,0,0,20251214,20261212
5916_20251214,1,1,1,1,1,1,1,20251214,20251223
5916_20251225,1,1,0,1,1,1,1,20251225,20251230
5916_20260101,1,1,1,1,1,1,1,20260101,20261212
5917_20251214,1,1,1,1,1,1,1,20251214,20251223
5917_20251225,1,1,0,1,1,1,1,20251225,20251230
5917_20260101,1,1,1,1,1,1,1,20260101,20261212
6400_20251214,1,1,1,1,1,1,1,20251214,20251224
6400_20251226,1,1,1,0,1,1,1,20251226,20251231
6400_20260102,1,1,1,1,1,1,1,20260102,20261212
6403_20251214,1,1,1,1,1,1,1,20251214,20251224
6403_20251226,1,1,1,0,1,1,1,20251226,20251231
6403_20260102,1,1,1,1,1,1,1,20260102,20261212
6404_20251214,1,1,1,1,1,1,1,20251214,20261212
6405_20251214,1,1,1,1,1,1,1,20251214,20251224
6405_20251226,1,1,1,0,1,1,1,20251226,20251231
6405_20260102,1,1,1,1,1,1,1,20260102,20261212
6406_20251214,1,1,1,1,1,1,1,20251214,20261212
6407_20251214,1,1,1,1,1,1,1,20251214,20261212
6408_20251214,1,1,1,1,1,1,1,20251214,20261212
6409_20251214,1,1,1,1,1,1,1,20251214,20251224
6409_20251226,1,1,1,0,1,1,1,20251226,20251231
6409_20260102,1,1,1,1,1,1,1,20260102,20261212
6410_20251214,1,1,1,1,1,1,1,20251214,20261212
6411_20251214,1,1,1,1,1,1,1,20251214,20261212
6412_20251214,1,1,1,1,1,1,1,20251214,20261212
6414_20251214,1,1,1,1,1,1,1,20251214,20251223
6414_20251225,1,1,0,1,1,1,1,20251225,20251230
6414_20260101,1,1,1,1,1,1,1,20260101,20261212
6415_20251214,1,1,1,1,1,1,1,20251214,20261212
6417_20251214,1,1,1,1,1,1,1,20251214,20251223
6417_20251225,1,1,0,1,1,1,1,20251225,20251230
6417_20260101,1,1,1,1,1,1,1,20260101,20261212
6450_20251214,1,1,1,1,1,1,1,20251214,20251224
6450_20251226,1,1,1,0,1,1,1,20251226,20251231
6450_20260102,1,1,1,1,1,1,1,20260102,20261212
6451_20251214,1,1,1,1,1,1,1,20251214,20261212
6452_20251214,1,1,1,1,1,1,1,20251214,20261212
6455_20251214,1,1,1,1,1,1,1,20251214,20261212
6457_20251214,1,1,1,1,1,1,1,20251214,20261212
6459_20251214,1,1,1,1,1,1,1,20251214,20261212
15150_20251214,1,1,1,1,1,0,0,20251214,20261212
15151_20251214,1,1,1,1,1,0,0,20251214,20261212
15152_20251214,0,0,0,0,0,1,1,20251214,20251224
15152_20251226,1,1,1,1,1,1,1,20251226,20261212
15153_20251214,1,1,1,1,1,1,1,20251214,20251224
15153_20251226,1,1,1,1,1,1,1,20251226,20261212
15154_20251214,1,1,1,1,1,0,0,20251214,20261212
15155_20251214,1,1,1,1,1,1,1,20251214,20261212
15156_20251214,1,1,1,1,1,0,0,20251214,20261212
15157_20251214,1,1,1,1,1,0,0,20251214,20261212
15158_20251214,1,1,1,1,1,0,0,20251214,20261212
15159_20251214,1,1,1,1,1,1,1,20251214,20261212
15160_20251214,1,1,1,1,1,1,1,20251214,20261212
15161_20251214,1,1,1,1,1,0,0,20251214,20261212
15162_20251214,1,1,1,1,1,1,1,20251214,20261212
15163_20251214,1,1,1,1,1,1,1,20251214,20261212
15164_20251214,1,1,1,1,1,1,1,20251214,20261212
15165_20251214,1,1,1,1,1,1,1,20251214,20261212
15166_20251214,1,1,1,1,1,0,0,20251214,20261212
15167_20251214,1,1,1,1,1,1,1,20251214,20261212
15168_20251214,1,1,1,1,1,1,1,20251214,20261212
15169_20251214,1,1,1,1,1,0,0,20251214,20261212
15170_20251214,1,1,1,1,1,1,1,20251214,20261212
15171_20251214,1,1,1,1,1,1,1,20251214,20261212
15172_20251214,1,1,1,1,1,0,0,20251214,20261212
15173_20251214,1,1,1,1,1,0,0,20251214,20251223
15173_20251225,1,1,1,1,1,0,0,20251225,20261212
15174_20251214,1,1,1,1,1,1,1,20251214,20261212
15175_20251214,1,1,1,1,1,0,0,20251214,20261212
15176_20251214,1,1,1,1,1,0,0,20251214,20261212
15177_20251214,1,1,1,1,1,1,1,20251214,20251223
15177_20251225,1,1,1,1,1,1,1,20251225,20261212
15178_20251214,1,1,1,1,1,0,0,20251214,20251223
15178_20251225,1,1,1,1,1,0,0,20251225,20261212
15179_20251214,1,1,1,1,1,1,1,20251214,20261212
15180_20251214,1,1,1,1,1,1,1,20251214,20261212
15181_20251214,1,1,1,1,1,0,0,20251214,20251223
15181_20251225,1,1,1,1,1,0,0,20251225,20261212
15182_20251214,1,1,1,1,1,0,0,20251214,20251223
15182_20251225,1,1,1,1,1,0,0,20251225,20261212
15183_20251214,1,1,1,1,1,1,1,20251214,20251223
15183_20251225,1,1,0,1,1,1,1,20251225,20251230
15183_20260101,1,1,1,1,1,1,1,20260101,20261212
15184_20251214,1,1,1,1,1,1,1,20251214,20251223
15184_20251225,1,1,1,1,1,1,1,20251225,20261212
15186_20251214,1,1,1,1,1,1,1,20251214,20251223
15186_20251225,1,1,0,1,1,1,1,20251225,20251230
15186_20260101,1,1,1,1,1,1,1,20260101,20261212
15200_20251214,1,1,1,1,1,1,1,20251214,20251224
15200_20251226,1,1,1,1,1,1,1,20251226,20261212
15201_20251214,1,1,1,1,1,1,1,20251214,20251224
15201_20251226,1,1,1,1,1,1,1,20251226,20261212
15202_20251214,1,1,1,1,1,1,0,20251214,20261212
15203_20251214,1,1,1,1,1,0,0,20251214,20261212
15204_20251214,1,1,1,1,1,0,0,20251214,20261212
15205_20251214,1,1,1,1,1,1,1,20251214,20251224
15205_20251226,1,1,1,1,1,1,1,20251226,20261212
15206_20251214,1,1,1,1,1,1,1,20251214,20251224
15206_20251226,1,1,1,1,1,1,1,20251226,20261212
15207_20251214,1,1,1,1,1,0,0,20251214,20261212
15208_20251214,1,1,1,1,1,0,0,20251214,20261212
15209_20251214,1,1,1,1,1,1,1,20251214,20251224
15209_20251226,1,1,1,1,1,1,1,20251226,20261212
15210_20251214,0,0,0,0,0,1,1,20251214,20251224
15210_20251227,0,0,0,0,0,1,1,20251227,20251228
15210_20260102,1,1,1,1,1,1,1,20260102,20261212
15211_20251214,1,1,1,1,1,0,0,20251214,20261212
15212_20251214,1,1,1,1,1,0,0,20251214,20261212
15213_20251214,1,1,1,1,1,1,1,20251214,20261212
15214_20251214,1,1,1,1,1,1,1,20251214,20261212
15215_20251214,1,1,1,1,1,1,1,20251214,20261212
15217_20251214,1,1,1,1,1,1,1,20251214,20261212
15218_20251214,1,1,1,1,1,1,1,20251214,20261212
15219_20251214,1,1,1,1,1,1,1,20251214,20261212
15220_20251214,1,1,1,1,1,1,1,20251214,20261212
15221_20251214,1,1,1,1,1,0,0,20251214,20261212
15222_20251214,1,1,1,1,1,1,1,20251214,20261212
15223_20251214,1,1,1,1,1,1,1,20251214,20261212
15224_20251214,1,1,1,1,1,1,1,20251214,20261212
15225_20251214,1,1,1,1,1,1,1,20251214,20261212
15226_20251214,1,1,1,1,1,1,1,20251214,20261212
15227_20251214,1,1,1,1,1,1,1,20251214,20261212
15228_20251214,1,1,1,1,1,0,0,20251214,20261212
15229_20251214,1,1,1,1,1,1,1,20251214,20261212
15230_20251214,1,1,1,1,1,1,1,20251214,20261212
15231_20251214,1,1,1,1,1,0,0,20251214,20261212
15232_20251214,1,1,1,1,1,1,1,20251214,20261212
15233_20251214,1,1,1,1,1,1,1,20251214,20261212
15234_20251214,1,1,1,1,1,1,1,20251214,20261212
15235_20251214,1,1,1,1,1,0,0,20251214,20261212
15236_20251214,1,1,1,1,1,1,1,20251214,20261212
15237_20251214,1,1,1,1,1,1,1,20251214,20261212
15238_20251214,1,1,1,1,1,0,0,20251214,20251223
15238_20251225,1,1,1,1,1,0,0,20251225,20261212
15239_20251214,1,1,1,1,1,0,0,20251214,20251223
15239_20251225,1,1,1,1,1,0,0,20251225,20261212
15240_20251214,1,1,1,1,1,1,1,20251214,20261212
15241_20251214,1,1,1,1,1,1,1,20251214,20261212
15242_20251214,1,1,1,1,1,0,0,20251214,20251223
15242_20251225,1,1,1,1,1,0,0,20251225,20261212
15243_20251214,1,1,1,1,1,1,1,20251214,20261212
15244_20251214,1,1,1,1,1,1,1,20251214,20261212
15245_20251214,1,1,1,1,1,1,1,20251214,20251223
15245_20251225,1,1,1,1,1,1,1,20251225,20261212
15246_20251214,1,1,1,1,1,1,1,20251214,20251223
15246_20251225,1,1,1,1,1,1,1,20251225,20261212
15247_20251214,1,1,1,1,1,1,1,20251214,20251223
15247_20251225,1,1,1,1,1,1,1,20251225,20261212
15248_20251214,1,1,1,1,1,1,1,20251214,20251223
15248_20251225,1,1,1,1,1,1,1,20251225,20261212
15249_20251214,1,1,1,1,1,0,0,20251214,20251223
15249_20251225,1,1,1,1,1,0,0,20251225,20261212
15250_20251214,1,1,1,1,1,1,1,20251214,20261212
15251_20251214,1,1,1,1,1,1,1,20251214,20251223
15251_20251225,1,1,0,1,1,1,1,20251225,20251230
15251_20260101,1,1,1,1,1,1,1,20260101,20261212
15252_20251214,1,1,1,1,1,0,0,20251214,20251223
15252_20251225,1,1,1,1,1,0,0,20251225,20261212
15254_20251214,1,1,1,1,1,1,1,20251214,20251223
15254_20251225,1,1,0,1,1,1,1,20251225,20251230
15254_20260101,1,1,1,1,1,1,1,20260101,20261212
15270_20251214,1,1,1,1,1,1,1,20251214,20251224
15270_20251226,1,1,1,0,1,1,1,20251226,20251231
15270_20260102,1,1,1,1,1,1,1,20260102,20261212
15271_20251214,1,1,1,1,1,0,0,20251214,20261212
15272_20251214,1,1,1,1,1,1,1,20251214,20251223
15272_20251225,1,1,0,1,1,1,1,20251225,20251230
15272_20260101,1,1,1,1,1,1,1,20260101,20261212
15273_20251214,1,1,1,1,1,1,1,20251214,20251224
15273_20251226,1,1,1,0,1,1,1,20251226,20251231
15273_20260102,1,1,1,1,1,1,1,20260102,20261212
15275_20251214,1,1,1,1,1,1,1,20251214,20251223
15275_20251225,1,1,0,1,1,1,1,20251225,20251230
15275_20260101,1,1,1,1,1,1,1,20260101,20261212
15400_20251214,1,1,1,1,1,1,1,20251214,20251224
15400_20251226,1,1,1,0,1,1,1,20251226,20251231
15400_20260102,1,1,1,1,1,1,1,20260102,20261212
15401_20251214,1,1,1,1,1,0,0,20251214,20261212
15402_20251214,1,1,1,1,1,1,1,20251214,20251224
15402_20251226,1,1,1,0,1,1,1,20251226,20251231
15402_20260102,1,1,1,1,1,1,1,20260102,20261212
15403_20251214,1,1,1,1,1,0,0,20251214,20261212
15404_20251214,1,1,1,1,1,0,0,20251214,20261212
15405_20251214,1,1,1,1,1,0,0,20251214,20261212
15406_20251214,1,1,1,1,1,1,1,20251214,20251224
15406_20251226,1,1,1,1,1,1,1,20251226,20261212
15407_20251214,1,1,1,1,1,0,0,20251214,20261212
15408_20251214,1,1,1,1,1,0,0,20251214,20261212
15409_20251214,1,1,1,1,1,0,0,20251214,20261212
15410_20251214,1,1,1,1,1,0,0,20251214,20261212
15411_20251214,1,1,1,1,1,0,0,20251214,20261212
15412_20251214,1,1,1,1,1,0,0,20251214,20261212
15413_20251214,1,1,1,1,1,0,0,20251214,20261212
15414_20251214,1,1,1,1,1,0,0,20251214,20261212
15415_20251214,1,1,1,1,1,0,0,20251214,20261212
15416_20251214,1,1,1,1,1,0,0,20251214,20261212
15417_20251214,1,1,1,1,1,0,0,20251214,20261212
15418_20251214,1,1,1,1,1,0,0,20251214,20261212
15419_20251214,1,1,1,1,1,0,0,20251214,20261212
15420_20251214,1,1,1,1,1,0,0,20251214,20261212
15421_20251214,1,1,1,1,1,0,0,20251214,20251223
15421_20251225,1,1,1,1,1,0,0,20251225,20261212
15422_20251214,1,1,1,1,1,0,0,20251214,20261212
15423_20251214,1,1,1,1,1,1,1,20251214,20261212
15424_20251214,1,1,1,1,1,0,0,20251214,20261212
15425_20251214,1,1,1,1,1,0,0,20251214,20251223
15425_20251225,1,1,1,1,1,0,0,20251225,20261212
15426_20251214,1,1,1,1,1,1,1,20251214,20251223
15426_20251225,1,1,1,1,1,1,1,20251225,20261212
15427_20251214,1,1,1,1,1,0,0,20251214,20251223
15427_20251226,1,1,0,0,1,0,0,20251226,20251230
15427_20260101,1,1,1,1,1,0,0,20260101,20261212
15428_20251214,1,1,1,1,1,0,0,20251214,20261212
15429_20251214,1,1,1,1,1,1,1,20251214,20261212
15431_20251214,1,1,1,1,1,0,0,20251214,20251223
15431_20251226,1,1,0,0,1,0,0,20251226,20251230
15431_20260101,1,1,1,1,1,0,0,20260101,20261212
15433_20251214,1,1,1,1,1,0,0,20251214,20251223
15433_20251225,1,1,1,1,1,0,0,20251225,20261212
15500_20251214,1,1,1,1,1,1,1,20251214,20251224
15500_20251226,1,1,1,1,1,1,1,20251226,20261212
15501_20251214,1,1,1,1,1,1,1,20251214,20251224
15501_20251226,1,1,1,1,1,1,1,20251226,20261212
15502_20251214,1,1,1,1,1,0,0,20251214,20261212
15503_20251214,1,1,1,1,1,1,1,20251214,20251224
15503_20251226,1,1,1,1,1,1,1,20251226,20261212
15504_20251214,1,1,1,1,1,0,0,20251214,20261212
15505_20251214,1,1,1,1,1,1,0,20251214,20261212
15506_20251214,1,1,1,1,1,1,0,20251214,20261212
15507_20251214,1,1,1,1,1,0,0,20251214,20261212
15508_20251214,1,1,1,1,1,0,0,20251214,20261212
15509_20251214,0,0,0,0,0,1,1,20251214,20251224
15509_20251226,1,1,1,1,1,1,1,20251226,20261212
15510_20251214,1,1,1,1,1,1,1,20251214,20251224
15510_20251226,1,1,1,1,1,1,1,20251226,20261212
15511_20251214,1,1,1,1,1,0,0,20251214,20261212
15512_20251214,1,1,1,1,1,0,0,20251214,20261212
15513_20251214,1,1,1,1,1,1,1,20251214,20261212
15514_20251214,1,1,1,1,1,1,1,20251214,20261212
15515_20251214,1,1,1,1,1,1,1,20251214,20261212
15516_20251214,1,1,1,1,1,1,1,20251214,20261212
15517_20251214,1,1,1,1,1,0,0,20251214,20261212
15518_20251214,1,1,1,1,1,0,0,20251214,20261212
15519_20251214,1,1,1,1,1,1,1,20251214,20261212
15520_20251214,1,1,1,1,1,1,1,20251214,20261212
15521_20251214,1,1,1,1,1,1,1,20251214,20261212
15522_20251214,1,1,1,1,1,1,1,20251214,20261212
15523_20251214,1,1,1,1,1,0,0,20251214,20261212
15524_20251214,1,1,1,1,1,0,0,20251214,20261212
15525_20251214,1,1,1,1,1,1,1,20251214,20261212
15526_20251214,1,1,1,1,1,1,1,20251214,20261212
15527_20251214,1,1,1,1,1,1,1,20251214,20261212
15528_20251214,1,1,1,1,1,1,1,20251214,20261212
15529_20251214,1,1,1,1,1,0,0,20251214,20261212
15530_20251214,1,1,1,1,1,0,0,20251214,20261212
15531_20251214,1,1,1,1,1,1,1,20251214,20261212
15532_20251214,1,1,1,1,1,1,1,20251214,20261212
15533_20251214,1,1,1,1,1,1,1,20251214,20261212
15534_20251214,1,1,1,1,1,1,1,20251214,20261212
15535_20251214,1,1,1,1,1,0,0,20251214,20261212
15536_20251214,1,1,1,1,1,0,0,20251214,20261212
15537_20251214,1,1,1,1,1,1,1,20251214,20261212
15538_20251214,1,1,1,1,1,1,1,20251214,20261212
15539_20251214,1,1,1,1,1,1,1,20251214,20261212
15540_20251214,1,1,1,1,1,1,1,20251214,20261212
15541_20251214,1,1,1,1,1,0,0,20251214,20261212
15542_20251214,1,1,1,1,1,0,0,20251214,20261212
15543_20251214,1,1,1,1,1,1,1,20251214,20261212
15544_20251214,1,1,1,1,1,1,1,20251214,20261212
15545_20251214,1,1,1,1,1,0,0,20251214,20261212
15546_20251214,1,1,1,1,1,1,1,20251214,20251223
15546_20251225,1,1,1,1,1,1,1,20251225,20261212
15547_20251214,1,1,1,1,1,1,1,20251214,20261212
15548_20251214,1,1,1,1,1,1,1,20251214,20251223
15548_20251225,1,1,1,1,1,1,1,20251225,20261212
15549_20251214,1,1,1,1,1,1,1,20251214,20251223
15549_20251225,1,1,1,1,1,1,1,20251225,20261212
15550_20251214,1,1,1,1,1,1,1,20251214,20251223
15550_20251225,1,1,1,1,1,1,1,20251225,20261212
15551_20251214,1,1,1,1,1,1,1,20251214,20251223
15551_20251225,1,1,1,1,1,1,1,20251225,20261212
15552_20251214,1,1,1,1,1,1,1,20251214,20251223
15552_20251225,1,1,1,1,1,1,1,20251225,20261212
15553_20251214,1,1,1,1,1,1,1,20251214,20251223
15553_20251225,1,1,0,1,1,1,1,20251225,20251230
15553_20260101,1,1,1,1,1,1,1,20260101,20261212
15601_20251214,1,1,1,1,1,1,1,20251214,20251224
15601_20251226,1,1,1,0,1,1,1,20251226,20251231
15601_20260102,1,1,1,1,1,1,1,20260102,20261212
15605_20251214,0,0,0,0,0,1,1,20251214,20251224
15605_20251226,1,1,1,1,1,1,1,20251226,20261212
15607_20251214,1,1,1,1,1,0,0,20251214,20261212
15609_20251214,1,1,1,1,1,1,1,20251214,20251224
15609_20251226,1,1,1,1,1,1,1,20251226,20261212
15611_20251214,1,1,1,1,1,1,0,20251214,20261212
15613_20251214,1,1,1,1,1,1,1,20251214,20261212
15615_20251214,1,1,1,1,1,0,0,20251214,20261212
15617_20251214,1,1,1,1,1,1,1,20251214,20261212
15621_20251214,1,1,1,1,1,1,1,20251214,20261212
15623_20251214,1,1,1,1,1,1,1,20251214,20261212
15625_20251214,1,1,1,1,1,1,1,20251214,20261212
15627_20251214,1,1,1,1,1,0,0,20251214,20261212
15629_20251214,1,1,1,1,1,1,1,20251214,20261212
15631_20251214,1,1,1,1,1,0,0,20251214,20261212
15633_20251214,1,1,1,1,1,1,1,20251214,20261212
15635_20251214,1,1,1,1,1,1,1,20251214,20261212
15637_20251214,1,1,1,1,1,1,1,20251214,20261212
15639_20251214,1,1,1,1,1,0,0,20251214,20261212
15641_20251214,1,1,1,1,1,1,1,20251214,20261212
15643_20251214,1,1,1,1,1,0,0,20251214,20251223
15643_20251225,1,1,1,1,1,0,0,20251225,20261212
15645_20251214,1,1,1,1,1,1,1,20251214,20251223
15645_20251225,1,1,1,1,1,1,1,20251225,20261212
15647_20251214,1,1,1,1,1,0,0,20251214,20261212
15649_20251214,1,1,1,1,1,1,1,20251214,20261212
15651_20251214,1,1,1,1,1,0,0,20251214,20251223
15651_20251225,1,1,1,1,1,0,0,20251225,20261212
15653_20251214,1,1,1,1,1,1,1,20251214,20251223
15653_20251225,1,1,1,1,1,1,1,20251225,20261212
15655_20251214,1,1,1,1,1,1,1,20251214,20251223
15655_20251225,1,1,1,1,1,1,1,20251225,20261212
15657_20251214,1,1,1,1,1,1,1,20251214,20251223
15657_20251225,1,1,1,1,1,1,1,20251225,20261212
15659_20251214,1,1,1,1,1,1,1,20251214,20251223
15659_20251225,1,1,0,1,1,1,1,20251225,20251230
15659_20260101,1,1,1,1,1,1,1,20260101,20261212
15700_20251214,0,0,0,0,0,0,1,20251214,20261212
